Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,R2_D11.04,1,31850,2,275.55,226.48,7.8897,1121.4,3.57E+07,1700.1,5.41E+07,572.32,1.82E+07,499.16,1.59E+07,1023.9,3.26E+07,
1,R2_D11.04,2,30769,2,192.64,230.82,8.7572,1116.8,3.44E+07,1543.5,4.75E+07,417.22,1.28E+07,717.65,2.21E+07,956.23,2.94E+07,
1,R2_D11.04,3,35068,2,296.94,351.41,10.642,750.95,2.63E+07,1770.2,6.21E+07,355.65,1.25E+07,215.17,7.55E+06,766.38,2.69E+07,
1,R2_D11.04,4,30343,2,140.78,325.24,19.465,1038.4,3.15E+07,1308,3.97E+07,360.99,1.10E+07,1009.7,3.06E+07,975.67,2.96E+07,
1,R2_D11.04,5,21473,4,191.94,299.61,17.544,906,1.95E+07,1362.7,2.93E+07,903.23,1.94E+07,678.12,1.46E+07,2131,4.58E+07,
1,R2_D11.04,6,22475,4,239.57,299.4,23.555,641.88,1.44E+07,1457.3,3.28E+07,411.14,9.24E+06,1657.7,3.73E+07,1140.4,2.56E+07,
1,R2_D11.04,7,27881,2,202.85,397.96,24.972,841.78,2.35E+07,1499.7,4.18E+07,361.7,1.01E+07,517.77,1.44E+07,884.81,2.47E+07,
1,R2_D11.04,8,23823,4,246.71,214.39,24.706,786.22,1.87E+07,1584.1,3.77E+07,423.79,1.01E+07,1996,4.76E+07,1429.9,3.41E+07,
1,R2_D11.04,9,22969,4,136.5,247.46,28.684,852.29,1.96E+07,1715.8,3.94E+07,669.25,1.54E+07,1096.9,2.52E+07,1338.9,3.08E+07,
1,R2_D11.04,10,24782,4,184.32,193.44,30.061,796.47,1.97E+07,1513.4,3.75E+07,692.44,1.72E+07,722.85,1.79E+07,1582.1,3.92E+07,
1,R2_D11.04,11,8606,2,204.68,341.63,26.957,582.16,5.01E+06,1489,1.28E+07,462.71,3.98E+06,799.62,6.88E+06,1125.9,9.69E+06,
1,R2_D11.04,12,19815,4,182.15,267.45,31.452,569.54,1.13E+07,1499.8,2.97E+07,495.82,9.82E+06,912.46,1.81E+07,587.12,1.16E+07,
1,R2_D11.04,13,19490,2,126.83,190.37,35.713,1182.4,2.30E+07,1641.1,3.20E+07,273.41,5.33E+06,164.65,3.21E+06,706.59,1.38E+07,
1,R2_D11.04,14,22298,2,185.39,124.75,38.903,1219.8,2.72E+07,1877,4.19E+07,336.47,7.50E+06,794.25,1.77E+07,1049.8,2.34E+07,
1,R2_D11.04,15,23642,2,434.55,162.63,37.741,921.37,2.18E+07,1680.4,3.97E+07,336.66,7.96E+06,182.7,4.32E+06,698.03,1.65E+07,
1,R2_D11.04,17,25939,2,97.645,295.53,37.688,729.17,1.89E+07,1669.7,4.33E+07,226.26,5.87E+06,169.35,4.39E+06,582.61,1.51E+07,
1,R2_D11.04,18,22175,4,213.84,318.28,37.637,358.93,7.96E+06,1461,3.24E+07,240.8,5.34E+06,491.9,1.09E+07,692.7,1.54E+07,
1,R2_D11.04,19,21976,4,170.43,375.2,37.309,501.49,1.10E+07,1569,3.45E+07,450.07,9.89E+06,572.33,1.26E+07,875.57,1.92E+07,
1,R2_D11.04,20,20166,4,212.54,232.81,39.684,329.31,6.64E+06,1556.4,3.14E+07,213.48,4.31E+06,441.16,8.90E+06,634.53,1.28E+07,
1,R2_D11.04,21,18790,4,142.17,326.43,38.481,388.49,7.30E+06,1331.7,2.50E+07,244.67,4.60E+06,318.63,5.99E+06,1243.8,2.34E+07,
1,R2_D11.04,23,24851,4,141.17,230.57,46.005,403.38,1.00E+07,1571.1,3.90E+07,329.05,8.18E+06,822.28,2.04E+07,331.83,8.25E+06,
1,R2_D11.04,24,28617,4,191.49,186.5,46.862,342.85,9.81E+06,1375.5,3.94E+07,196.26,5.62E+06,544.15,1.56E+07,326.61,9.35E+06,
1,R2_D11.04,26,28675,2,457.15,273.74,51.737,540.05,1.55E+07,1590.2,4.56E+07,261.4,7.50E+06,103.22,2.96E+06,388.05,1.11E+07,
,R2_D11.04,27,17853,4,169.1,285.1,48.77766667,257.4566667,,1363.4,,405.3366667,,390.3133333,,583.17,,
1,R2_D11.04,28,27369,2,277.51,418.87,52.078,425.82,1.17E+07,1541.8,4.22E+07,170.37,4.66E+06,91.993,2.52E+06,460.54,1.26E+07,
1,R2_D11.04,29,27312,2,333.02,111.38,54.645,677,1.85E+07,1686.9,4.61E+07,203.01,5.54E+06,263.72,7.20E+06,423.64,1.16E+07,
1,R2_D11.04,33,25454,4,190.18,350.19,53.921,230.97,5.88E+06,1300.6,3.31E+07,274.36,6.98E+06,419.62,1.07E+07,266.52,6.78E+06,
1,R2_D11.04,34,26180,4,194.3,251.01,57.912,175.92,4.61E+06,1325.6,3.47E+07,157.55,4.12E+06,268.75,7.04E+06,290.75,7.61E+06,
1,R2_D11.04,35,21056,2,163.17,353.09,62.798,187.15,3.94E+06,1270.1,2.67E+07,122.13,2.57E+06,104.25,2.20E+06,258.76,5.45E+06,
1,R2_D11.04,36,32319,2,153.21,218.42,62.336,168.24,5.44E+06,1434.7,4.64E+07,106.98,3.46E+06,283.69,9.17E+06,236.94,7.66E+06,
1,R2_D11.04,37,30127,2,226.68,354.8,65.566,182.1,5.49E+06,1153.3,3.47E+07,85.402,2.57E+06,105.59,3.18E+06,183.08,5.52E+06,
,R2_D11.04,40,21547,2,212.1033333,213.42,68.91,170.44,,1329.9,,73.476,,175.8333333,,167.95,,
