Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,R2_Q11.01,1,11743,2,248.38,217.31,8.2223,2105.3,2.47E+07,1421.1,1.67E+07,356.85,4.19E+06,82.826,9.73E+05,848.96,9.97E+06,
1,R2_Q11.01,2,13178,2,228.59,299.51,9.4847,1403.7,1.85E+07,1406.2,1.85E+07,508.68,6.70E+06,295.84,3.90E+06,716.02,9.44E+06,
1,R2_Q11.01,4,10401,2,161.25,216.2,11.603,1434.8,1.49E+07,1238,1.29E+07,409.31,4.26E+06,287.33,2.99E+06,607.56,6.32E+06,
1,R2_Q11.01,8,13216,4,198.77,233.81,15.369,1084.1,1.43E+07,1216,1.61E+07,472.2,6.24E+06,239.32,3.16E+06,1010.4,1.34E+07,
1,R2_Q11.01,9,10680,4,189.19,291.88,16.956,1368.8,1.46E+07,1140.4,1.22E+07,319.61,3.41E+06,349.42,3.73E+06,1007.9,1.08E+07,
1,R2_Q11.01,15,12161,4,234.23,251.59,22.379,1088.8,1.32E+07,1431.4,1.74E+07,207.68,2.53E+06,565.92,6.88E+06,628.25,7.64E+06,
1,R2_Q11.01,16,14993,2,267.42,333.66,21.171,1461.9,2.19E+07,1488,2.23E+07,309.58,4.64E+06,122.89,1.84E+06,579.94,8.70E+06,
1,R2_Q11.01,17,12951,4,225.96,196.56,24.123,719.24,9.31E+06,1227.8,1.59E+07,322.12,4.17E+06,94.283,1.22E+06,733.72,9.50E+06,
1,R2_Q11.01,18,11599,4,225.95,293.16,25.242,1024.7,1.19E+07,1301.4,1.51E+07,188.35,2.18E+06,769.14,8.92E+06,284.74,3.30E+06,
1,R2_Q11.01,19,12214,4,150.41,262.01,25.758,894.65,1.09E+07,1184.6,1.45E+07,175.96,2.15E+06,426.58,5.21E+06,554.73,6.78E+06,
1,R2_Q11.01,22,13278,2,358.52,228.25,28.09,1816,2.41E+07,1490.1,1.98E+07,225.32,2.99E+06,90.56,1.20E+06,677.07,8.99E+06,
1,R2_Q11.01,25,13941,2,133.13,206.93,28.183,1126.7,1.57E+07,1308,1.82E+07,267.1,3.72E+06,94.942,1.32E+06,390.12,5.44E+06,
1,R2_Q11.01,27,16293,2,143.22,308.74,29.518,920.46,1.50E+07,1286.4,2.10E+07,234.62,3.82E+06,68.275,1.11E+06,421.64,6.87E+06,
1,R2_Q11.01,29,13735,2,188.6,170.59,30.212,1053.7,1.45E+07,1341.9,1.84E+07,173.89,2.39E+06,65.565,9.01E+05,323.13,4.44E+06,
1,R2_Q11.01,31,16148,2,214.55,351.04,31.591,912.64,1.47E+07,1374.1,2.22E+07,221.82,3.58E+06,63.755,1.03E+06,356.03,5.75E+06,
1,R2_Q11.01,35,14217,4,178.18,235.88,36.843,379.8,5.40E+06,1232.1,1.75E+07,114.32,1.63E+06,123.65,1.76E+06,302.4,4.30E+06,
1,R2_Q11.01,36,14015,2,259.85,156.52,37.673,1088.5,1.53E+07,1438.1,2.02E+07,179.62,2.52E+06,82.557,1.16E+06,310.68,4.35E+06,
1,R2_Q11.01,37,13462,4,182.69,321.3,38.287,540.37,7.27E+06,1158.3,1.56E+07,139.06,1.87E+06,371.66,5.00E+06,373.15,5.02E+06,
1,R2_Q11.01,38,10950,4,208.15,269.53,38.912,448.1,4.91E+06,1185.5,1.30E+07,74.74,8.18E+05,197.74,2.17E+06,240.7,2.64E+06,
1,R2_Q11.01,43,14255,4,207.82,192.4,42.976,366.14,5.22E+06,1187.3,1.69E+07,99.789,1.42E+06,204.24,2.91E+06,213.26,3.04E+06,
1,R2_Q11.01,44,12831,2,335.56,332.66,44.734,1465.1,1.88E+07,1552.6,1.99E+07,202.74,2.60E+06,111.22,1.43E+06,452.1,5.80E+06,
1,R2_Q11.01,45,15872,4,146.02,207.89,41.609,511.91,8.13E+06,1154.8,1.83E+07,131.56,2.09E+06,290.45,4.61E+06,284.18,4.51E+06,
1,R2_Q11.01,47,15038,4,224.85,309.34,44.298,388.96,5.85E+06,1222.6,1.84E+07,115.56,1.74E+06,237.53,3.57E+06,187.81,2.82E+06,
1,R2_Q11.01,51,16786,2,327.86,171.64,52.876,690.77,1.16E+07,1389.1,2.33E+07,187.06,3.14E+06,48.675,8.17E+05,284.57,4.78E+06,
1,R2_Q11.01,52,13629,4,179.17,224.86,54.167,225.3,3.07E+06,1173.5,1.60E+07,59.899,8.16E+05,139.57,1.90E+06,170.09,2.32E+06,
1,R2_Q11.01,53,17734,4,162.81,278.39,54.656,233.96,4.15E+06,1188.4,2.11E+07,73.174,1.30E+06,145.2,2.58E+06,92.151,1.63E+06,
1,R2_Q11.01,55,8635,2,262.95,323.86,57.224,343.4,2.97E+06,1446,1.25E+07,56.769,4.90E+05,36.513,3.15E+05,153.4,1.32E+06,
1,R2_Q11.01,56,17015,2,131.65,248.67,60.588,263.83,4.49E+06,1050.4,1.79E+07,64.271,1.09E+06,53.015,9.02E+05,130.11,2.21E+06,
1,R2_Q11.01,58,11264,2,209.24,344.75,59.553,352.4,3.97E+06,1193.1,1.34E+07,50.918,5.74E+05,25.171,2.84E+05,56.623,6.38E+05,div
1,R2_Q11.01,59,28202,2,186.02,181.6,62.175,161.34,4.55E+06,1125.5,3.17E+07,69.789,1.97E+06,49.191,1.39E+06,100.18,2.83E+06,
1,R2_Q11.01,65,19676,2,274.76,176.19,75.623,272.24,5.36E+06,1584.6,3.12E+07,60.55,1.19E+06,21.244,4.18E+05,98.09,1.93E+06,
1,R2_Q11.01,70,11597,2,333.72,266.03,73.838,369.43,4.28E+06,1793.1,2.08E+07,63.822,7.40E+05,40.262,4.67E+05,168.18,1.95E+06,
1,R2_Q11.01,72,33050,2,196.53,297.12,79.681,112.26,3.71E+06,1047.4,3.46E+07,32.009,1.06E+06,22.592,7.47E+05,51.541,1.70E+06,
